trade_id,direction,signal_time,signal_available_at,entry_time,entry_price,atr_at_entry,initial_stop,active_module_mask,module_score,exit_time,exit_price,exit_reason,bars_held,closed,censored_at_end,return_pct,observed_through,exit_timing,exit_stop_source,intrabar_exit_uncertain,excursion_data_valid,in_trade_mfe,in_trade_mae,in_trade_mfe_lower,in_trade_mfe_upper,in_trade_mae_lower,in_trade_mae_upper,mfe_bar,bars_to_mfe,realized_to_in_trade_mfe,in_trade_mfe_minus_realized,post_exit_horizon,post_exit_window_complete,post_exit_observed_bars,post_exit_mfe_from_entry,initial_risk_pct,realized_R,mfe_R,module,symbol,configuration,partition,year,holding_bucket
5,Long,2025-01-28,signal bar close,2025-01-29,358.760009765625,10.159861373401743,335.9003216754711,4,1,2025-02-03,335.9700012207031,ATR_STOP,4,True,False,-0.06352438377903491,2025-02-03,OPEN,TRAILING_STOP,False,True,0.003958030080007946,-0.06352438377903491,0.003958030080007946,0.003958030080007946,-0.06352438377903491,-0.06352438377903491,2025-01-29,0,-16.049494949494516,0.06748241385904286,20,True,17,0.0,0.06371860705736948,-0.9969518593185864,0.0621173353090457,squeeze,CRM,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2025,4-5
1,Long,2023-09-01,signal bar close,2023-09-05,118.1760025024414,2.810753604209241,111.85180689297061,4,1,2023-09-15,115.92313133454998,ATR_STOP,9,True,False,-0.01906369415266762,2023-09-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.028804488699327502,,0.028804488699327502,0.028804488699327502,-0.024336577560441497,-0.01906369415266762,2023-09-11,4,-0.6618306733947581,0.04786818285199512,20,True,11,0.0,0.053515057842137954,-0.35623046898132654,0.5382501647348822,squeeze,NOW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2024-01-18,signal bar close,2024-01-19,150.08799743652344,2.830386849024629,143.71962702621803,4,1,2024-02-13,153.0,ATR_STOP,18,True,False,0.01940196826670393,2024-02-13,OPEN,TRAILING_STOP,False,True,0.0864559334952324,-0.009847535122166962,0.0864559334952324,0.0864559334952324,-0.009847535122166962,-0.009847535122166962,2024-02-09,15,0.2244145367740879,0.06705396522852847,20,True,3,0.06397583530251172,0.04243091065958669,0.4572602370559849,2.037569596109973,squeeze,NOW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,16+
3,Long,2024-11-06,signal bar close,2024-11-07,199.36000061035156,4.338655477461822,189.59802578606246,4,1,2024-11-15,202.3086055250333,ATR_STOP,7,True,False,0.014790353659984046,2024-11-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.06506821871165647,-0.0018057815471980154,0.06506821871165647,0.06506821871165647,-0.0018057815471980154,-0.0018057815471980154,2024-11-13,4,0.22730534126846275,0.05027786505167242,20,True,13,0.13422950654548926,0.04896656698636776,0.3020500429221772,1.3288294997231762,squeeze,NOW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
1,Long,2023-08-01,signal bar close,2023-08-02,19.260000228881836,1.0477083482499019,16.902656445319558,4,1,2023-08-07,17.21391527504054,ATR_STOP,4,True,False,-0.10623493922772831,2023-08-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.018691620253031616,,0.018691620253031616,0.018691620253031616,-0.11682242851824864,-0.10623493922772831,2023-08-02,0,-5.683559680199363,0.12492655948075992,20,True,16,0.0,0.12239583362139643,-0.8679620546263187,0.15271451404832845,squeeze,PLTR,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,4-5
2,Long,2024-10-10,signal bar close,2024-10-11,43.400001525878906,1.4837344200912495,40.061599080673595,4,1,2024-10-16,41.07043257867643,ATR_STOP,4,True,False,-0.0536767019653992,2024-10-16,INTRABAR_STOP,TRAILING_STOP,True,True,0.02281100988393292,,0.02281100988393292,0.02281100988393292,-0.070046101581693,-0.0536767019653992,2024-10-14,1,-2.353105024219323,0.07648771184933212,20,True,16,0.30115205611296436,0.07692171262285927,-0.6978095018317075,0.29654838804452255,squeeze,PLTR,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
1,Long,2024-09-23,signal bar close,2024-09-24,254.0800018310547,10.687454125219906,230.0332300493099,4,1,2024-10-02,242.81352481276446,ATR_STOP,7,True,False,-0.044342242353184624,2024-10-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.042427516698759105,,0.042427516698759105,0.042427516698759105,-0.049511971585309955,-0.044342242353184624,2024-09-30,4,-1.0451293359453564,0.08676975905194373,20,True,13,0.0,0.09464252049924886,-0.46852347252878324,0.44829233704839716,squeeze,TSLA,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
2,Long,2024-12-13,signal bar close,2024-12-16,441.0899963378906,17.632052407211944,401.4178784216638,4,1,2024-12-18,441.4918904254621,ATR_STOP,3,True,False,0.0009111385225422097,2024-12-18,INTRABAR_STOP,TRAILING_STOP,True,True,,,0.09725904974644095,0.1075744464870676,-0.03192089299046319,-0.011199534068829897,,,,,20,True,17,0.05495474945164314,0.08994109647827198,0.010130391536446558,,squeeze,TSLA,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
1,Long,2024-02-16,signal bar close,2024-02-20,179.8699951171875,11.622569337382089,153.7192141080778,4,1,2024-03-14,234.69512191772867,ATR_STOP,18,True,False,0.3048041824030847,2024-03-14,INTRABAR_STOP,TRAILING_STOP,True,True,0.5102574151931292,-0.10679931048289948,0.5102574151931292,0.5102574151931292,-0.10679931048289948,-0.10679931048289948,2024-03-11,14,0.5973537538650335,0.20545323279004446,20,True,2,0.3601489994876128,0.14538712247182828,2.0965005512241754,3.5096465664763534,squeeze,COIN,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,16+
2,Long,2025-06-23,signal bar close,2025-06-24,314.3900146484375,15.612742452255448,279.26134413086277,4,1,2025-07-01,339.89559838856957,ATR_STOP,6,True,False,0.08112720681874497,2025-07-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.21505131270522848,-0.00792016487781122,0.21505131270522848,0.21505131270522848,-0.00792016487781122,-0.00792016487781122,2025-06-26,2,0.37724581077050334,0.1339241058864835,20,True,14,0.41432607010024913,0.11173596132452523,0.7260617428539377,1.924638318371243,squeeze,COIN,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
3,Long,2025-10-06,signal bar close,2025-10-07,386.8399963378906,15.129838129428936,352.7978605466755,4,1,2025-10-10,357.5598403528335,ATR_STOP,4,True,False,-0.07569061178328107,2025-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,,,0.013752474859326291,0.039602955922989125,-0.09101952173612238,-0.07569061178328107,,,,,20,True,16,0.0,0.08800055866374415,-0.8601151280470822,,squeeze,COIN,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,4-5
1,Long,2024-02-14,signal bar close,2024-02-15,13.399999618530273,0.568390610443271,12.121120745032913,4,1,2024-03-05,15.776031950791177,ATR_STOP,13,True,False,0.1773158507389203,2024-03-05,INTRABAR_STOP,TRAILING_STOP,True,True,0.2850746122068324,-0.0268656467854983,0.2850746122068324,0.2850746122068324,-0.0268656467854983,-0.0268656467854983,2024-03-04,11,0.6219980424292254,0.10775876146791208,20,True,7,0.43507463355775045,0.0954387246197272,1.8579025594215568,2.986991007504593,squeeze,HOOD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
2,Long,2024-09-17,signal bar close,2024-09-18,22.700000762939453,0.9646032774094827,20.52964338876812,4,1,2024-10-03,22.06908174938428,ATR_STOP,12,True,False,-0.027793788209259707,2024-10-03,INTRABAR_STOP,TRAILING_STOP,True,True,0.06299552201609604,,0.06299552201609604,0.06299552201609604,-0.028634427490421666,-0.027793788209259707,2024-09-30,8,-0.4412026017048972,0.09078931022535575,20,True,8,0.20396471388343063,0.09561045379851751,-0.2906982145261051,0.6588769272955047,squeeze,HOOD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
3,Long,2024-10-10,signal bar close,2024-10-11,25.75,1.070356823744701,23.341697146574422,4,1,2024-10-31,26.020000457763672,ATR_STOP,15,True,False,0.010485454670433825,2024-10-31,OPEN,TRAILING_STOP,False,True,0.10970876749279435,-0.002330076347276999,0.10970876749279435,0.10970876749279435,-0.002330076347276999,-0.002330076347276999,2024-10-30,13,0.09557535746741944,0.09922331282236052,20,True,6,0.16737862003659743,0.09352632440487682,0.11211233561411159,1.1730255432455947,squeeze,HOOD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
4,Long,2025-01-16,signal bar close,2025-01-17,47.7400016784668,2.5205583826639417,42.06874531747293,4,1,2025-01-27,46.73392041881,ATR_STOP,6,True,False,-0.021074177299633234,2025-01-27,INTRABAR_STOP,TRAILING_STOP,True,True,0.09049014543233169,,0.09049014543233169,0.09049014543233169,-0.02262257631092257,-0.021074177299633234,2025-01-24,4,-0.23288919692799534,0.11156432273196493,20,True,14,0.40155009027344124,0.11879464100546722,-0.1774000672190537,0.7617359223146027,squeeze,HOOD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
5,Long,2025-07-02,signal bar close,2025-07-03,95.48999786376953,5.008303157666893,84.22131575901902,4,1,2025-07-22,102.13487535639463,ATR_STOP,13,True,False,0.06958715720263164,2025-07-22,INTRABAR_STOP,TRAILING_STOP,True,True,0.187967384317675,-0.0501623313717211,0.187967384317675,0.187967384317675,-0.0501623313717211,-0.0501623313717211,2025-07-18,10,0.37020867984748673,0.11838022711504337,20,True,7,0.14210912135723164,0.11800903086024712,0.5896765416626515,1.5928220319025963,squeeze,HOOD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2025,11-15
1,Long,2026-06-15,signal bar close,2026-06-16,138.25,6.7926990609899125,122.96642711277269,4,1,2026-09-02,154.77000427246094,ATR_STOP,55,True,False,0.11949370178995244,2026-09-02,OPEN,TRAILING_STOP,False,True,0.15652802451825276,-0.028137427773225587,0.15652802451825276,0.15652802451825276,-0.028137427773225587,-0.028137427773225587,2026-08-25,48,0.7634013280223713,0.03703432272830032,20,True,0,,0.11055025596547781,1.0808993678609615,1.4158992500852527,squeeze,ROKU,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,16+
1,Long,2023-08-31,signal bar close,2023-09-01,66.68000030517578,2.595938988409242,60.83913758125499,4,1,2023-09-13,62.34000015258789,ATR_STOP,8,True,False,-0.06508698459395501,2023-09-13,OPEN,TRAILING_STOP,False,True,0.013797213028415412,-0.06508698459395501,0.013797213028415412,0.013797213028415412,-0.06508698459395501,-0.06508698459395501,2023-09-01,0,-4.717400859137865,0.07888419762237042,20,True,13,0.0,0.08759542137355716,-0.7430409440738546,0.15751066450809312,squeeze,SHOP,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2024-02-09,signal bar close,2024-02-12,91.4000015258789,3.2778196339635794,84.02490734946085,4,1,2024-02-13,77.80000305175781,ATR_STOP,2,True,False,-0.14879647972730503,2024-02-13,OPEN,TRAILING_STOP,False,True,0.0018599361718520946,-0.14879647972730503,0.0018599361718520946,0.0018599361718520946,-0.14879647972730503,-0.14879647972730503,2024-02-12,0,-80.00085270621727,0.15065641589915713,20,True,19,0.0,0.080690306928823,-1.8440440418519979,0.023050304833921953,squeeze,SHOP,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
3,Long,2025-10-08,signal bar close,2025-10-09,166.69500732421875,6.072464464020706,153.03196228017217,4,1,2025-10-10,154.0875825499548,ATR_STOP,2,True,False,-0.07563168793497665,2025-10-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.005423028042228717,,0.005423028042228717,0.005423028042228717,-0.09654159760187264,-0.07563168793497665,2025-10-09,0,-13.9463944029126,0.08105471597720537,20,True,18,0.09295416441027538,0.0819643327257679,-0.9227390185438501,0.06616326714173112,squeeze,SHOP,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,1-3
1,Long,2023-06-16,signal bar close,2023-06-20,42.77000045776367,1.240894902776369,39.97798692651684,4,1,2023-06-29,42.175796318664325,ATR_STOP,8,True,False,-0.013893012222109702,2023-06-29,INTRABAR_STOP,TRAILING_STOP,True,True,0.057750787801424286,-0.023380874194460777,0.057750787801424286,0.057750787801424286,-0.023380874194460777,-0.023380874194460777,2023-06-28,6,-0.24056835847643734,0.07164380002353399,20,True,12,0.11643674278549954,0.06527971712331418,-0.2128228006237471,0.8846666368411545,squeeze,UBER,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2023-07-19,signal bar close,2023-07-20,46.06999969482422,1.473768323588821,42.75402096674937,4,1,2023-08-01,46.36734330612349,ATR_STOP,9,True,False,0.006454170029714046,2023-08-01,INTRABAR_STOP,TRAILING_STOP,True,True,0.07423490354454687,-0.004558261034593558,0.07423490354454687,0.07423490354454687,-0.004558261034593558,-0.004558261034593558,2023-07-31,7,0.08694252597554772,0.06778073351483282,20,True,11,0.03863683071603874,0.07197696440287546,0.08966993930986347,1.0313703024349996,squeeze,UBER,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
3,Long,2024-06-07,signal bar close,2024-06-10,69.27999877929688,2.0999318684433557,64.55515207529932,4,1,2024-07-02,69.32343355276613,ATR_STOP,16,True,False,0.0006269453555798332,2024-07-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.0623556548923494,-0.039260988288526755,0.0623556548923494,0.0623556548923494,-0.039260988288526755,-0.039260988288526755,2024-06-12,2,0.010054346420740663,0.061728709536769566,20,True,4,0.0433025411786887,0.06819928965428179,0.009192842898481294,0.9143153133770873,squeeze,UBER,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,16+
4,Long,2024-10-14,signal bar close,2024-10-15,84.7699966430664,2.4816532389704267,79.18627685538294,4,1,2024-10-18,79.31478648937379,ATR_STOP,4,True,False,-0.06435307738258378,2024-10-18,INTRABAR_STOP,TRAILING_STOP,True,True,0.0,,0.0,0.0,-0.07042578539251243,-0.06435307738258378,2024-10-15,0,,0.06435307738258378,20,True,16,0.0,0.06586905755339761,-0.9769849421394122,0.0,squeeze,UBER,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
1,Long,2023-07-18,signal bar close,2023-07-19,145.75,4.634595354123905,135.32216045322122,4,1,2023-08-02,145.04555435977468,ATR_STOP,11,True,False,-0.004833246245113609,2023-08-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.06312176293819682,,0.06312176293819682,0.06312176293819682,-0.017564305719339646,-0.015437392795883409,2023-07-31,8,-0.07657020368467672,0.06795500918331043,20,True,9,0.0,0.07154606893158685,-0.06755432293191696,0.882253405124949,squeeze,ABNB,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,11-15
2,Long,2024-01-29,signal bar close,2024-01-30,150.5399932861328,4.173768429700007,141.1490143193078,4,1,2024-02-02,141.663731909171,ATR_STOP,4,True,False,-0.05896281236103573,2024-02-02,INTRABAR_STOP,TRAILING_STOP,True,True,0.0032549854857022442,,0.0032549854857022442,0.0032549854857022442,-0.06177752230460232,-0.05896281236103573,2024-01-30,0,-18.11461606204823,0.06221779784673798,20,True,16,0.05134855407915162,0.06238195420253194,-0.9451902094891822,0.052178318671044964,squeeze,ABNB,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
1,Long,2024-01-12,signal bar close,2024-01-16,69.84750366210938,1.8944253817362087,65.5850465532029,4,1,2024-01-26,72.16438179567594,ATR_STOP,9,True,False,0.033170521666380015,2024-01-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.10079090757758657,-0.023590690691871585,0.10079090757758657,0.10079090757758657,-0.023590690691871585,-0.023590690691871585,2024-01-24,6,0.32910232146531765,0.06762038591120656,20,True,11,0.2061633292743723,0.06102518895344226,0.5435545917225539,1.6516279475100462,squeeze,CRWD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
2,Long,2024-02-08,signal bar close,2024-02-09,82.5,2.453702216233606,76.97917001347439,4,1,2024-02-13,76.88500213623047,ATR_STOP,3,True,False,-0.06806058016690342,2024-02-13,OPEN,TRAILING_STOP,False,True,0.021181788589015094,-0.06806058016690342,0.021181788589015094,0.021181788589015094,-0.06806058016690342,-0.06806058016690342,2024-02-09,0,-3.2131649261290303,0.08924236875591851,20,True,18,0.10606060606060597,0.0669191513518256,-1.0170568333880503,0.31652805155361907,squeeze,CRWD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
3,Long,2024-11-13,signal bar close,2024-11-14,86.97250366210938,2.717154316356584,80.85890645030706,4,1,2024-11-27,87.81726719759257,ATR_STOP,10,True,False,0.009712995486080622,2024-11-27,INTRABAR_STOP,TRAILING_STOP,True,True,0.08488314563767685,-0.043519543565334384,0.08488314563767685,0.08488314563767685,-0.043519543565334384,-0.043519543565334384,2024-11-25,7,0.11442784563546313,0.07517015015159623,20,True,10,0.06720507453731073,0.07029344855419838,0.13817782006514603,1.2075541516821355,squeeze,CRWD,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
4,Long,2025-09-16,signal bar close,2025-09-17,111.25,3.333957396581986,103.74859585769053,4,1,2025-09-25,117.74039736690047,ATR_STOP,7,True,False,0.05834065048899295,2025-09-25,INTRABAR_STOP,TRAILING_STOP,True,True,0.13976632450403792,-0.02395506440923456,0.13976632450403792,0.13976632450403792,-0.02395506440923456,-0.02395506440923456,2025-09-19,2,0.41741564497753864,0.08142567401504497,20,True,13,0.1627190407742276,0.06742835184098399,0.8652243291750252,2.072812410329238,squeeze,CRWD,ATR2.25-DYNAMIC-TRENDON,BOUNDARY / CENSORED,2025,6-10
5,Long,2025-10-27,signal bar close,2025-10-28,134.20249938964844,3.880432756766754,125.47152568692324,4,1,2025-11-06,130.24707961898378,ATR_STOP,8,True,False,-0.02947351791996322,2025-11-06,INTRABAR_STOP,TRAILING_STOP,True,True,0.035394273740078974,,0.035394273740078974,0.035394273740078974,-0.036716942795956165,-0.02947351791996322,2025-11-03,4,-0.8327199517188754,0.0648677916600422,20,True,12,0.056053402493094096,0.0650582048950919,-0.4530330642766744,0.5440401221821781,squeeze,CRWD,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
1,Long,2023-10-11,signal bar close,2023-10-12,130.0749969482422,3.2890749702369586,122.67457826520904,4,1,2023-10-20,125.70647773617418,ATR_STOP,7,True,False,-0.03358461898566312,2023-10-20,INTRABAR_STOP,TRAILING_STOP,True,True,0.022102633614851985,,0.022102633614851985,0.022102633614851985,-0.07637899513114699,-0.03358461898566312,2023-10-13,1,-1.519484943328009,0.0556872526005151,20,True,13,0.0,0.056893475738291455,-0.5903070352064885,0.38849153313331636,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2024-01-12,signal bar close,2024-01-16,164.14999389648438,4.187796345067007,154.7274521200836,4,1,2024-01-31,166.48553902067556,ATR_STOP,12,True,False,0.014228115815002829,2024-01-31,INTRABAR_STOP,TRAILING_STOP,True,True,0.06792573603325747,-0.017331716883871695,0.06792573603325747,0.06792573603325747,-0.017331716883871695,-0.017331716883871695,2024-01-22,4,0.2094657584282418,0.05369762021825464,20,True,8,0.16003658391255993,0.05740202331254903,0.2478678449630943,1.1833334804839148,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
3,Long,2024-02-12,signal bar close,2024-02-13,179.55999755859375,4.813046737819509,168.73064239849987,4,1,2024-02-21,137.60000610351562,ATR_STOP,6,True,False,-0.2336822901848492,2024-02-21,OPEN,TRAILING_STOP,False,True,0.044692633461719256,-0.2336822901848492,0.044692633461719256,0.044692633461719256,-0.2336822901848492,-0.2336822901848492,2024-02-14,1,-5.2286534062712136,0.27837492364656846,20,True,15,0.0,0.060310510733661955,-3.8746528149432637,0.7410421984169059,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
4,Long,2024-10-14,signal bar close,2024-10-15,186.52499389648438,4.80143784990746,175.72175873419258,4,1,2024-10-23,181.99239424383396,ATR_STOP,7,True,False,-0.024300226784437662,2024-10-23,INTRABAR_STOP,TRAILING_STOP,True,True,0.02935266737793918,,0.02935266737793918,0.02935266737793918,-0.041468976616850894,-0.024300226784437662,2024-10-21,4,-0.8278711597672782,0.05365289416237684,20,True,13,0.07409198647066262,0.05791843193029274,-0.4195594731170209,0.506793198636081,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,6-10
5,Long,2024-11-11,signal bar close,2024-11-12,197.8800048828125,4.9224798397501806,186.8044252433746,4,1,2024-11-15,193.45640733491607,ATR_STOP,4,True,False,-0.022354949660104095,2024-11-15,INTRABAR_STOP,TRAILING_STOP,True,True,0.032267001967264175,,0.032267001967264175,0.032267001967264175,-0.025747933570754,-0.022354949660104095,2024-11-13,1,-0.6928114884296921,0.05462195162736827,20,True,16,0.036562565351846654,0.0559711914601833,-0.3994009967789756,0.5764930337460875,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,4-5
6,Long,2025-10-28,signal bar close,2025-10-29,219.30999755859375,4.920928780243298,208.23790780304634,4,1,2025-11-06,209.8699951171875,ATR_STOP,7,True,False,-0.043044104448015985,2025-11-06,OPEN,TRAILING_STOP,False,True,0.008937151683399813,-0.043044104448015985,0.008937151683399813,0.008937151683399813,-0.043044104448015985,-0.043044104448015985,2025-10-30,1,-4.816311278230586,0.0519812561314158,20,True,14,0.0032830296325672137,0.050486023796472136,-0.8525944649858487,0.1770222927325151,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
7,Long,2026-07-01,signal bar close,2026-07-02,351.489990234375,13.566311835536153,320.96578860441866,4,1,2026-07-08,335.38812188241775,ATR_STOP,4,True,False,-0.04581031835706173,2026-07-08,INTRABAR_STOP,TRAILING_STOP,True,True,0.04745518693786144,,0.04745518693786144,0.04745518693786144,-0.10395737870935884,-0.04581031835706173,2026-07-06,1,-0.9653384869613194,0.09326550529492317,20,True,16,0.049247483682398396,0.08684230697324459,-0.527511531576142,0.5464523985121905,squeeze,PANW,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2026,4-5
1,Long,2023-07-14,signal bar close,2023-07-17,109.41000366210938,4.015086211442458,100.37605968636385,4,1,2023-07-26,108.76010973655006,ATR_STOP,8,True,False,-0.00593998632489201,2023-07-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.0786947508707454,,0.0786947508707454,0.0786947508707454,-0.021570245236806174,-0.006745330107803094,2023-07-25,6,-0.07548135370106607,0.08463473719563741,20,True,12,0.06736125464311504,0.08256963415927701,-0.07193911400205266,0.9530713278799692,squeeze,DDOG,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2024-01-22,signal bar close,2024-01-23,133.0,3.7598505961340116,124.54033615869847,4,1,2024-01-24,124.55691377525768,ATR_STOP,2,True,False,-0.06348185131385198,2024-01-24,INTRABAR_STOP,TRAILING_STOP,True,True,0.0011277736577772757,,0.0011277736577772757,0.0011277736577772757,-0.08105262240072841,-0.06348185131385198,2024-01-23,0,-56.28953192519862,0.06460962497162925,20,True,18,0.042180455716928966,0.06360649504737996,-0.9980403929907609,0.01773047952001138,squeeze,DDOG,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,1-3
3,Long,2024-11-19,signal bar close,2024-11-20,134.85000610351562,4.705525164137093,124.26257448420716,4,1,2024-12-10,157.91212502238014,ATR_STOP,14,True,False,0.1710205255842645,2024-12-10,INTRABAR_STOP,TRAILING_STOP,True,True,0.2612532008377906,-0.014905522244337499,0.2612532008377906,0.2612532008377906,-0.014905522244337499,-0.014905522244337499,2024-12-06,11,0.6546160010129384,0.09023267525352607,20,True,6,0.1830552201802993,0.0785126521327791,2.1782543442175135,3.3275299425112292,squeeze,DDOG,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,11-15
4,Long,2025-10-02,signal bar close,2025-10-03,152.13999938964844,4.989292721073144,140.91409076723386,4,1,2025-10-16,154.35520564597613,ATR_STOP,10,True,False,0.014560314612952485,2025-10-16,INTRABAR_STOP,TRAILING_STOP,True,True,0.09695017785706384,,0.09695017785706384,0.09695017785706384,-0.02050739535759316,-0.004140954945050179,2025-10-10,5,0.15018347500526646,0.08238986324411135,20,True,10,0.052977504870044934,0.07378670085086372,0.19732979581756224,1.31392482302492,squeeze,DDOG,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,6-10
5,Long,2025-11-07,signal bar close,2025-11-10,192.91000366210938,8.016335050973915,174.87324979741805,4,1,2025-11-14,181.17999267578125,ATR_STOP,5,True,False,-0.06080561279172314,2025-11-14,OPEN,TRAILING_STOP,False,True,0.045513444676904546,-0.06080561279172314,0.045513444676904546,0.045513444676904546,-0.06080561279172314,-0.06080561279172314,2025-11-11,1,-1.3359923254189214,0.10631905746862769,20,True,16,0.0,0.09349828169763302,-0.6503393611913029,0.48678375527896733,squeeze,DDOG,ATR2.25-DYNAMIC-TRENDON,ENTRY HOLDOUT / EXIT-USED HISTORY,2025,4-5
1,Long,2023-04-18,signal bar close,2023-04-19,141.22999572753906,3.2511453892093773,133.91491860181796,4,1,2023-04-26,135.1815314427415,ATR_STOP,6,True,False,-0.042827051389750626,2023-04-26,INTRABAR_STOP,TRAILING_STOP,True,True,0.0019118054282309949,,0.0019118054282309949,0.0019118054282309949,-0.05119306058386608,-0.042827051389750626,2023-04-19,0,-22.401365095703675,0.04473885681798162,20,True,14,0.01515258411376652,0.05179549208394336,-0.8268490107274614,0.036910652864009685,squeeze,JPM,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2023,6-10
2,Long,2024-10-14,signal bar close,2024-10-15,223.66000366210938,4.645010993694624,213.20872892629646,4,1,2024-11-07,235.54728197070816,ATR_STOP,18,True,False,0.053148878270418365,2024-11-07,INTRABAR_STOP,TRAILING_STOP,True,True,0.10882587829454682,-0.02007513824397167,0.10882587829454682,0.10882587829454682,-0.02007513824397167,-0.02007513824397167,2024-11-06,16,0.4883845561674793,0.055677000024128454,20,True,2,0.08244658025341067,0.0467284027751426,1.1373998492131465,2.3289021629568145,squeeze,JPM,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2024,16+
3,Long,2025-06-25,signal bar close,2025-06-26,284.70001220703125,4.74441007050569,274.02508954839345,4,1,2025-07-08,285.87823381334994,ATR_STOP,8,True,False,0.004138467003162338,2025-07-08,INTRABAR_STOP,TRAILING_STOP,True,True,0.04109582433366743,,0.04109582433366743,0.04109582433366743,-0.015419790868309247,-0.0008079064856549856,2025-07-03,5,0.1007028589951396,0.03695735733050509,20,True,12,0.05230060938680792,0.03749533614657906,0.11037284709180871,1.0960249608914858,squeeze,JPM,ATR2.25-DYNAMIC-TRENDON,IN-SAMPLE,2025,6-10
